Nama,User,Isi,Rating,Label
 Vihara Thay Hin Bio ,Kocepgacul,"Vihara ini merupakan vihara tertua dibandar lampung, sambil membeli oleh-oleh di toko yen-yen mampir deh kesini buat lihat2 bangunan vihara yang unik dengan warna yang ngejreng,. lumayan bagus buat foto2",4,Positif
 Vihara Thay Hin Bio ,prihadiyan,Lokasinya kalo ga salah berada beberapa langkah dari pusat oleh oleh yenyen. Bangunan ini sangat terawat dan bersih. Sayang saya saat itu tidak bs masuk krn sedang dibersihkan,5,Positif
 Pulau Mengkudu ,Destie,"Pulau yang berada di sekitaran kota kalianda, menempuh waktu 30 menit berkendara ke arah way muli. Penyeberangan menuju pulau tersebut bisa menggunakan perahu dengan ongkos sewa 25rb/orang atau jalan kaki sekitar 2jam dari tempat wisata kahay (saya pilih naik perahu). Pulaunya masih bersih, ombak tenang, pasirnya putih dan belum banyak pengunjung. Bisa snorkeling dengan sewa alat 30rb per set.Pulau ini bersebelahan dengan pantai batu lapis yang sangat indah dengan bebatuan berlapis-lapis, pantai yang instagramable dan pathable banget pokoknya!",4,Positif
 Central Plaza ,Anak_Indonesia,"Sebelum Jadi Central Plaza. Tempat ini Terkenal dgn nama Artomoro. Dan Menjadi Tempat Tongkrongan Wajib Di Lampung Pada Masanya. Mallnya RElatif Kecil, Tapi Karena Letaknya Yg Strategis Bikin Mall Ini Selalu Rame. Gak Ada Yg Spesial dan Sama Kayak Pusat Perbelanjaan Lainnya, Foodcourt, Bioskop (Dengan Harga Tiket Yg Cukup Mahal Menurut Saya), Dept. Store dan Supermarket.",3,Negatif
 Central Plaza ,violaaruan,"Mall yg bersih, dingin, nyaman . Cinema yg bersih dan nyaman. Serta murah. Banyak makanan di dlm foodcourt ada siomay yg enak. Tempat parkir luas. Banyak sepatu sale",5,Positif
 Central Plaza ,Ton_JKT,"Ada banyak mal di Bandar Lampung dan Central Plaza terletak di pusat kota. Walaupun mal ini selalu ramai, tempat ini biasa saja dan agak tua. Ada beberapa tempat makan di lantai atas dan supermarket (Hypermarket) di lantai satu.",3,Negatif
 Central Plaza ,Mierlyana_Anggiasari,"Sesuai dengan judulnya, mall ini merupakan mall kecil di kota Bandar Lampung. Dikarenakan letaknya yang dengan hotel kami, kami pun berkunjung ke sini, sekalian menghabiskan waktu. Nilai plusnya di sini ada Hypermart dan McDonalds serta Matahari untuk berbelanja. ATM-nya juga lengkap. Nilai minusnya, mall-nya kecil sekali. Tapi barangkali karena saya sudah sangat terbiasa dengan mall-mall besar yang ada di Jakarta",2,Negatif
 Central Plaza ,Indra888,"Pusat perbelanjaan ini tidak terlalu besar, 2 lantai di isi Matahari Department Store. Lantai bawah ada Hypermart untuk berbelanja keperluan sehari-hari. Harga cukup bersaing dengan hipermart lain. McDonald's juga berlokasi di lantai bawah. Lantai paling atas ada bioskop 21 Cineplex dan food court. Untuk bioskop, di sini hanya ada 4 theater, pilihan tidak terlalu banyak, tapi harga tiketnya lebih murah dibanding 21 Cineplex di mal terdekat lainnya.",3,Netral
 Taman Kupu-kupu Gita Persada ,Putri O,"Overall suka banget kesini.HTM 10ribu.Banyak pepohonan, rindang banget.Tempatnya bersih & terawat.Kupu-kupu nya banyak, bagus2, warna warni, besar2 :DFasilitasnya lengkap, mushola ada, cafe mini juga ada,Ada kaya museum gitu juga.Ada lumayan banyak spot buat foto-foto.",5,Positif
 Taman Kupu-kupu Gita Persada ,marieska,"tempatnya cukup luas. saat saya datang, belum terlalu banyak kupu2nya, tapi ulatnya sudah banyak. banyak ayunan dan mainan anak2. sayang banyak sekali nyamuknya.",3,Negatif
 Taman Kupu-kupu Gita Persada ,hudan z,taman kupu-kupu gita persada dapat disebut sebagai konservasi kupu-kupu yang mengembangbiakan jenis kupu-kupu yang ada di sumatera,4,Netral
 Taman Kupu-kupu Gita Persada ,mmgsmmgs,"Penangkaran kupu-kupu yang terletak di Sukadanaham. Tidak ada angkutan umum sehingga harus menggunakan kendaraan pribadi untuk ke sana. Saat saya datang, tidak banyak kupu-kupu karena katanya belum musimnya.",3,Netral
 Taman Kupu-kupu Gita Persada ,TravelbookOTG,"Tempat ini dikenal sebagai taman penangkaran kupu-kupu. Terdapat mini museum -- yang menghadirkan koleksi berbagai kupu-kupu yang telah diawetkan -- yang menyatu dengan mini kafe. Di lantai dua terdapat tempat bersantai yang cukup nyaman untuk beristirahat dan mengobrol setelah berkeliling area penangkaran. Tersebar di beberapa titik berupa rumah pohon berbahan bambu dengan akses yang cukup menantang nyali anda, dan titik (spot) untuk berfoto. Area ini juga ramah untuk anak-anak (tentunya harus tetap dalam pengawasan orang tua) dengan dihadirkannya wahana klasik permainan anak, seperti jungkat-jungkit, ayunan, dll. Udara sangat sejuk dan segar karena area ini didominasi dengan pepohonan rindang. Ketika setelah hujan, jalanan sekeliling area cukup ekstrim, batu tapak bercampur tanah lempung, maka pastikan menggunakan alas kaki yang tidak licin. Pada waktu kunjungan saya, terlihat sedang dalam tahap pengembangan dan pembangunan, semoga taman ini semakin indah dan nyaman kedepannya.",4,Positif
 Gapura Bandar Lampung ,Supendi_Metro,"persimpangan yang unik degan view pahlawan Radin inten II yang gagah, sembari menunggu lampu merah menyala hijau kita bisa melihat taman dan landmark bandar lampung jika malam lampu yang menghiasi menjadi tempat yang asyik",3,Positif
 Gapura Bandar Lampung ,linda_nhd,"ini terletak di pinggir jalan, sebagai tanda selama tdatang di kota Bandar Lampung. suka dijadikan tempat foto-foto, tapi jadi mengganggu lalu lintas.",3,Negatif
 Gapura Bandar Lampung ,Syarifah A,"Gapura nya bagus, cantik dan ikon kota lampung. Tp sangat disayangkan berada persis di pertigaan lampu merah yg sangat padat dan bnyak mobil gede2.. Tidak ada parkir area khusus, bahkan menyebrang pun ngeri sekali krn bnyaknya mobil berat dan besar.. Tp krn ingin foto yg menunjukkan kita dibandar lampung yahhh dipaksain jg foto dsini.. Padahal bisa dbuat rest area dan jd objek wisata.. Knp tidak dbuat yaa? ",3,Positif
 Gapura Bandar Lampung ,hardiansah,megah dan bercirikan budaya lampung tapi sayangnya tidak disiapkan rest area di dekatnya agar dapat memudahkan pengunjung untuk beristirhat,5,Positif
 Gapura Bandar Lampung ,Harumin H,"Harus ekstra hati-hati dan sedia 'payung sebelum hujan', itu bukan pepatah belaka tetapi itulah adanya, bukan tidak cinta tanah kelahiran tetapi harus realistis. berbeda dengan objek wisata kebanyakan, yaitu gapura ini ada di jalur pertigaan lintas antar propinsi sekaligus perbatasan dantara Kota bandar Lampung dan Lampung Selatan.Kita harus hati-hati karena banyak kendaraan berat, padat dan terkadang berkecepatan tinggi. Serta benar-benar harus sedia payung karena tidak ada tempat berteduh.",3,Netral
 Pulau Wayang ,Anto H,"konon keindahan pulau wayang ini bisa disetarakan dengan raja ampat, opini saya memang pulau wayang ini sangat menarik. Lautnya sangat bersih dan sering didatangi lumba-kumba",5,Positif
 Pulau Wayang ,Umi K,"Aku seneng banget dateng ke Pulau Wayang ini, karena pulau ini memiliki pulau - pulau kecil seperti yang ada di Raja Ampat Papua. Jadi gak perlu jauh - jauh ke Raja Ampat, karna kalau kesana butuh budget yang cukup menguras kantong, di Pulau wayang juga gak kalah jauh kok indah nya, sumpah. heheBerhubung emang aku asli nya orang lampung dan orang tua ku juga tinggal di Lampung, jadi mudah banget aku buat berkunjung kesana. di pulau ini sih kita gak bisa Snorkeling karna memang Ombak nya cukup lumayan besar pas aku kesana. Tapi Seriouly buat Kalian yang suka liburan ke Pantai atau yang lagi jenuh dengan suasana Pegunungan dan perkotaan, bisa coba dateng ke Pulau ini. Aku saranin sih pake Harga Paket biar bisa murah dan bisa keliling di Pulau yang ada di Kab Pesawaran ini.Kuy ke Raja Ampat nya Lampung. hehe",5,Positif
 Pantai Klara Lampung ,fitrizandra,"Pantai ini berada di kawasan marinir TNI AU bandar lampung. Hal ini meyebabkan pantai ini tidak begitu komersil sehingga murah dan menyenangkan. Jika ke sana hanya dikenakan biaya parkir mobil tanpa adanya tarif masuk perorang. Tempat parkir luas, tempat mandi bilas dan toilet sangat bersih. Terdapat banak phon-pohon kelapa yang menambah indah pantai ini. Selain itu banyak perahu nelayan yang siap mengantar anda menjelajahi pulau pulau lain dengan harga yang terjangkau",4,Positif
 Pantai Klara Lampung ,Fediusbi,"Pantai ini dekat dengan pantai Mutun. Tidak terlalu jauh dari kota. Pemandangan di pantai ini cukup bagus. Tapi kalau disiang hari, terasa cukup panas. Pantai ini disebut ""Pantai Klara"" karena disini terdapat banyak pohon kelapa yang jaraknya dekat (rapat). Jadi pantai Klara ini adalah singatan dari pantai Kelapa Rapat. Jika kita merasa lelah dan ingin beistirahat, kita harus menyewa pemondokan terlebih dahulu.",3,Netral
 Pantai Klara Lampung ,sdff2017,Pantai nya bagus dan menyenangkan untuk liburan bersama pasangan maupun keluarga. Saya akan datang lagi nanti,4,Positif
 Pantai Klara Lampung ,Tannisa2014,"Kalau hanya untuk membawa anak bermain air di pinggir laut tanpa keluar uang terlalu banyak, tempat ini bisa menjadi pilihan. Cukup naik mobil kurang dari 1 jam dari kota Bandar Lampung dan bayar tiket masuk. Airnya jernih dan beberapa tempat cocok untuk selfie. Sayangnya di sepanjang pantai masih banyak sampah. Cocoknya datang pagi-pagi sekali karena makin siang pengunjung makin ramai.",3,Positif
 Pantai Klara Lampung ,linda_nhd,"di pantai ini dapat berenang, lebih baik datang pagi, saat air masih pasang, laut masih bersih. apalagi kalau hari kerja, bisa serasa pantai milik sendiri =)",4,Positif
 Pantai Bagus ,hassan294229,Lokasinya tidak jauh dari jalan lintas sumatra. Tiket masuk 10 ribu per orang dan 10 ribu untuk kendaraan. Walaupun hari minggu pengunjung tidaK terlalu banyak di pantai ya g letaknya tidak jauh dari kalianda lampung selatan ini.Ada banyak pondok dimana kita dapat bersantai sambil menilmati kei daN pantai dan gunung rajabasa di kejauhan. Air lautnya cukup menyebabgkan dengan pasir yang landai sehingga sangat baik untuk berenang.Sayangnya di pantai ini tidak disediakan tempat sampah sehingga bekas makanan dan plastik minuman berserakn dimana-mana. Perlu pengelolaan yang lebih baik dan profesional supaya pantas menyadang nama Pantai Bagus,4,Negatif
 Pantai Bagus ,yehezkiel g,Tiap bulan saya pergi ke lampung...sesekali saya ke pantai ini untuk sekedar refresing pantainya asri dan bersih...mudah2an ke depannya pantai ini lebih di perhatikan pemerintah setempat....supaya menjadi obyek wisata di prop Lampung,3,Positif
 Pantai Bagus ,DHASANTI,"Pantai Bagus, bagi saya terkesan biasa2 saja seperti pantai2 yang lain hanya saja pasirnya yang putih bersih menambah pesona tersendiri. Banyak spot2 fotography disekitar pantai ini.",3,Positif
 Pantai Bagus ,olin27,Pantainya yg landai dan indah membuat anda terpesona dan letak yang strategis berada tidak jauh dari pusat kota Kalianda,5,Positif
 Pantai Bagus ,Einoks,"Jika kita dari Pulau Jawa ke Pulau Sumatera berkendaraan pribadi via darat, tentunya kita akan berlabuh di Bakauheni unt kemudian melalui jalan lintas sumatera Bakauheni - Lampung.Di dekat Kalianda, kita bisa mampir di Pantai Bagus. Seperti namanya, pantai Bagus memang bagus.Pantainya masih relatif bersih, berpasir putih dan halus.Jika kita berencana menginap di daerah Kalianda sebelum melanjutkan perjalanan, di sekitar pantai juga terdapat hotel dan penginapan yang bisa disewa.",4,Positif
 Lampung Walk ,Romy S,Waterboom dan sarana olahraga yang menyenangkan buat liburan bersama anak anak. Dilengkapi dengan food court yang bervariasi bisa melengkapi full family day.,4,Positif
 Lampung Walk ,Ferry_Fernedy,"Lampung Walk merupakan salah satu tempat wisata air dikawasan Sukarame-Bandar Lampung. lokasinya strategis dan mudah dijangkau dengan tempat parkir yang tersedia cukup banyak. Dengan harga yang terjangkau membuat tempat wisata ini menjadi favorit liburan keluarga. Bila anda berkunjung kesini, tersedia aneka makanan dan cemilan di lantai 2 sambil menikmati suasana santai lokasi wisata ini,",3,Positif
 Lampung Walk ,IWAN_JONI,Lokasinya tidak jauh dari pusat kota Bandar Lampung. Ada berbagai pilihan tempat untuk makan dan bersantai. Juga ada kolam renang berupa waterpark namun ukurannya tidak terlalu besar. Di dalam lokasi yang sama juga terdapat lapangan futsal. ,4,Positif
 Lampung Walk ,gustinamarkis,Tempat nya sangat bagus.dan cocok buat yg pacaran .atau keluarga.bagi yg blm prnh ke sini silakan di coba dlu,5,Positif
 Lampung Walk ,diahsavitri,"Instagrammable di setiap sudut nya. Belum semua di explore sih, mungkin lain kali bakal kesana lagi dan masuk ke waterpark nya.Banyak tempat jajan, sudut2 untuk nongki2 cantikcuma agak disayangkan karena lokasi di depan RS",4,Positif
 Museum Lampung ,mmgsmmgs,"Kita bisa belajar sejarah dan kebudayaan asli Lampung di museum ini. Lokasi tidak jauh dari pusat kota dan harga tiket masuk sangat terjangkau, bahkan bisa lebih murah lagi untuk pelajar dan rombongan. Namun konsep museum masih sebatas ""menampilkan"", belum sampai pada ""memberi pengalaman"" kepada pengunjung.",3,Positif
 Museum Lampung ,suci a,"lokasi nya sangat terjangakau sangat mendidik recommended sekali karna di pusat kota nya,kalau mau cari makan jg bnyak jajanan yg sangat membantu disini seru..",4,Positif
 Museum Lampung ,Fitria C,"Lumayan lah tuk keluarga yg kepingin jalan2 tuk menghabiskan waktu luangnya, tapi sayang karena kurang suport dr pemerintah jadi isi dari museum tersebut kurang menarik,,,, ",2,Negatif
 Museum Lampung ,Supendi_Metro,"sebenarnya tempat ini cukup luas, dan bisa menjadi rujukan dunia dalam sejarah namun kurang sentuhan, tak ada yang istimewa, sepi, bahkan beberapa alat kurang terawat, tidak ada perpustakaan atau tempat membaca, tak ada pohon gersang sekali, seharusnya digratiskan saja masuk harus bayar rp. 5000/orang tak sebanding dengan yang didapatkan,",2,Negatif
 Museum Lampung ,linda_nhd,"sekarang sudah direnovasi, bagus. harus kesini, karena banyak menyimpan cerita sejarah Lampung. tapi tolong menjaga barang2 di museum, jangan merusaknya.",4,Positif
 Gigi Hiu Kelumbayan ,Alfalegro,"Pantainya Bagus, Tapi cukup jauh dari bandar lampung, disarankan untuk membawa kendaraan sendiri dan pergi agak rame, lokasinya instagramable untuk informasi lebih lanjut tentang spot ini silahkan subscribe channel youtube alfalegro jalan jalan",4,Positif
 Gigi Hiu Kelumbayan ,Fediusbi,"Pantai Gigi Hiu ini terletak di Lampung Selatan. Pantai ini sangat indah dengan bebatuan besar yang berjajar seperti gigi ikan Hiu. tahun 2015 yang lalu, belum banyak yang tahu dengan pantai cantik ini karena letaknya yang jauh dari kota. Tapi sekarang sepertinya pantai ini sudah ramai pengunjung. Ini adalah tempat yang sangat bagus untuk rekreasi.",4,Positif
 Gigi Hiu Kelumbayan ,dammer_thetraveler,Layaknya surga tersembunyi untuk menjangkau tempat ini memang perlu perjuangan tak ringan. Akses jalan yang mengenaskan dan hanya dapat ditempuh dengan sejam bermotor (ojek). Namun apa yang dilihat sepadan dengan pengorbanan. Luarbiasa !,5,Positif
 Gigi Hiu Kelumbayan ,Pegadungan,"Mohan maaf bagi yg mengunggah artikel ini, saya bangga kalau batu layar pegadungan sudah banyak yg mengenal. Tapi sebagai putra daerah disana, saya merasa ada sedikit kekeliruan dalam hal ini. Karena kami selaku warga disana tidak pernah mengganti nama batu layar dengan sebutan gigi hiu atau lainnya. Namun dibeberapa situs dan artikel tentang batu layar ini hampir semua menyebutnya dengan nama gigi hiu tapi muatannya tentang batu layar. Untuk itu demi kebaikan kita bersama, untuk artikel batu layar ini tidak lebih menonjolkan nama batu layar, tetapi Batu Layar. Dan letaknya Desa Pekon Susuk Kecamatan Kelumbayan Kabupaten Tanggamus. Sekali lagi saya mohon maaf kalau ulasan saya ini kurang berkenan karena batu layar ini merupakan salah satu kebanggan daerah kami. Terima kasih.",3,Netral
 Gigi Hiu Kelumbayan ,Azhim R,Keren bnget. Cantik luarbiasa. Keindahan yg sungguh mempesona luar biyasa lampung indonesia. Wisata alam tak kalah dari pulau bali,5,Positif
 Pulau Condong ,Syarifah A,"Kami menyebrang dr pantai pasir putih, per kapal nelayan pp 200rb, tp masuk pulaunya bayar lg per org 5rb, pantainya bagus, enak u bersantai, lbh bersih drpd rehat2 di pantai pasir putih yg kurang bersih dan ramai.. Dipulau ini ada gua yg keren2 bgt u didatangi dan foto2 sejenak, ketika hujan berhenti kami beruntung melihat pelangi lgsg ditepi pantai.. Keren! ",5,Positif
 Pulau Condong ,fikrillazif,pantai ini saya kunjungi ketika pas perayaan 17 agustus dengan pantai yang tenang dan bersih kita bisa berenang ampe tengah,3,Positif
 Pulau Condong ,yudiagusf,Pulau ini kecil dan tidak berpenghuni dengan pasir nya yang putih. Jika menyewa boat bisa mampir ke pulau ini sebelum mengunjungi pulau kecil yang lain.,4,Netral
 Pulau Condong ,bebe_shafa,Pulau condong adalah salah satu pulau kecil yg berada tepat di seberang pantai pasir putih lampung.. memiliki suasana yg masih alami dan juga pantai yg bersih..,4,Positif
 Pulau Condong ,dhepeny,Pulau yang tidak jauh dari pantai pasir putih sangat pemberikan view yang indah dan tidak ada penghuninya tapi tetap terjaga lingkungannya,4,Positif
 Pulau Sebesi ,ferzandavio,untuk menyebrang menuju Pulau Sebesi menggunakan kapal kayu. Perjalanan dari Dermaga BOM Kalianda menuju Pulau Sebesi memakan waktu selama dua setengah jam dan gelombangnya agak lumayan bikin mual juga. selama dalam perjalanan saya menikmati panorama keindahan laut dan pulau-pulau cantik yang dilewati. Pulau Sebesi ini merupakan pulau terdekat dari Krakatau.,4,Positif
